390658	8.2	/m/0463cq4,/m/09l8g	train
71193	8.3	/m/0463cq4,/m/09l8g	train
151081	19.3	/m/0463cq4,/m/09l8g	train
393769	8.9	/m/0463cq4,/m/09l8g	train
319019	3.8	/m/0463cq4,/m/09l8g	train
319537	15.2	/m/0463cq4,/m/09l8g	train
245300	9.0	/m/0463cq4,/m/09l8g	train
196156	15.5	/m/0463cq4,/m/09l8g	train
162880	2.0	/m/0463cq4,/m/09l8g	train
390256	3.1	/m/0463cq4,/m/09l8g	train
336538	15.3	/m/0463cq4,/m/09l8g	train
238250	6.8	/m/0463cq4,/m/09l8g	train
99499	22.5	/m/0463cq4,/m/09l8g	train
179403	10.3	/m/0463cq4,/m/09l8g	train
179411	23.9	/m/0463cq4,/m/09l8g	train
9428	3.0	/m/0463cq4,/m/09l8g	train
113364	9.7	/m/0463cq4,/m/09l8g	train
242911	2.5	/m/0463cq4,/m/09l8g	train
326882	29.4	/m/0463cq4,/m/09l8g	train
368388	13.6	/m/0463cq4,/m/09l8g	train
263	4.3	/m/0463cq4,/m/09l8g	train
168723	4.3	/m/0463cq4,/m/09l8g	train
136480	7.6	/m/0463cq4,/m/09l8g	train
154427	8.3	/m/0463cq4,/m/09l8g	train
154428	7.5	/m/0463cq4,/m/09l8g	train
27451	18.1	/m/0463cq4,/m/09l8g	train
58178	12.8	/m/0463cq4,/m/09l8g	train
23880	3.8	/m/0463cq4,/m/09l8g	train
387405	2.1	/m/0463cq4,/m/09l8g	train
386923	2.7	/m/0463cq4,/m/09l8g	train
237419	16.1	/m/0463cq4,/m/09l8g	train
343411	7.5	/m/0463cq4,/m/09l8g	train
402835	1.2	/m/0463cq4,/m/09l8g	train
254869	7.8	/m/0463cq4,/m/09l8g	train
343976	18.6	/m/0463cq4,/m/09l8g	train
364481	3.1	/m/0463cq4,/m/09l8g	train
243661	18.8	/m/0463cq4,/m/09l8g	train
344030	3.6	/m/0463cq4,/m/09l8g	train
344039	3.4	/m/0463cq4,/m/09l8g	train
13800	14.0	/m/0463cq4,/m/09l8g	train
157163	8.9	/m/0463cq4,/m/09l8g	train
69155	2.0	/m/0463cq4,/m/09l8g	test
408740	18.0	/m/0463cq4,/m/09l8g	test
408621	4.8	/m/0463cq4,/m/09l8g	test
404142	19.1	/m/0463cq4,/m/09l8g	test
425776	18.1	/m/0463cq4,/m/09l8g	test
172738	26.5	/m/0463cq4,/m/09l8g	test
272093	17.7	/m/0463cq4,/m/09l8g	test
271601	6.4	/m/0463cq4,/m/09l8g	test
271602	3.2	/m/0463cq4,/m/09l8g	test
