346789	0.3	/m/025_jnm,/m/0k65p	train
346792	0.3	/m/025_jnm,/m/0k65p	train
364727	1.3	/m/025_jnm,/m/0k65p	train
177501	0.4	/m/025_jnm,/m/0k65p	train
177506	0.5	/m/025_jnm,/m/0k65p	train
176153	12.9	/m/025_jnm,/m/0k65p	train
336938	0.3	/m/025_jnm,/m/0k65p	train
50758	11.8	/m/025_jnm,/m/0k65p	train
88675	1.5	/m/025_jnm,/m/0k65p	train
88676	1.6	/m/025_jnm,/m/0k65p	train
88677	1.6	/m/025_jnm,/m/0k65p	train
88678	1.6	/m/025_jnm,/m/0k65p	train
88679	1.5	/m/025_jnm,/m/0k65p	train
88680	1.6	/m/025_jnm,/m/0k65p	train
88681	1.6	/m/025_jnm,/m/0k65p	train
88682	1.5	/m/025_jnm,/m/0k65p	train
88683	1.5	/m/025_jnm,/m/0k65p	train
88684	1.5	/m/025_jnm,/m/0k65p	train
88685	1.5	/m/025_jnm,/m/0k65p	train
88686	1.4	/m/025_jnm,/m/0k65p	train
88687	1.5	/m/025_jnm,/m/0k65p	train
88688	1.5	/m/025_jnm,/m/0k65p	train
88689	1.5	/m/025_jnm,/m/0k65p	train
88690	1.5	/m/025_jnm,/m/0k65p	train
88691	1.5	/m/025_jnm,/m/0k65p	train
88692	1.5	/m/025_jnm,/m/0k65p	train
86661	19.2	/m/025_jnm,/m/0k65p	train
325262	0.8	/m/025_jnm,/m/0k65p	train
325263	0.8	/m/025_jnm,/m/0k65p	train
325264	0.5	/m/025_jnm,/m/0k65p	train
325265	0.8	/m/025_jnm,/m/0k65p	train
325266	0.9	/m/025_jnm,/m/0k65p	train
169619	0.8	/m/025_jnm,/m/0k65p	train
346786	0.3	/m/025_jnm,/m/0k65p	train
346787	0.3	/m/025_jnm,/m/0k65p	train
346788	0.3	/m/025_jnm,/m/0k65p	train
346790	0.3	/m/025_jnm,/m/0k65p	train
346791	0.3	/m/025_jnm,/m/0k65p	train
346793	0.3	/m/025_jnm,/m/0k65p	train
346794	0.3	/m/025_jnm,/m/0k65p	train
346795	0.3	/m/025_jnm,/m/0k65p	train
346796	0.3	/m/025_jnm,/m/0k65p	train
346797	0.4	/m/025_jnm,/m/0k65p	train
364718	1.4	/m/025_jnm,/m/0k65p	train
346798	0.4	/m/025_jnm,/m/0k65p	train
346800	0.3	/m/025_jnm,/m/0k65p	train
346799	0.3	/m/025_jnm,/m/0k65p	train
364722	1.8	/m/025_jnm,/m/0k65p	train
346802	0.3	/m/025_jnm,/m/0k65p	train
364724	1.6	/m/025_jnm,/m/0k65p	train
364725	1.4	/m/025_jnm,/m/0k65p	train
346803	0.3	/m/025_jnm,/m/0k65p	train
346806	0.3	/m/025_jnm,/m/0k65p	train
364729	1.3	/m/025_jnm,/m/0k65p	train
346808	0.3	/m/025_jnm,/m/0k65p	train
364731	1.3	/m/025_jnm,/m/0k65p	train
346812	0.3	/m/025_jnm,/m/0k65p	train
364730	1.3	/m/025_jnm,/m/0k65p	train
346807	0.3	/m/025_jnm,/m/0k65p	train
364728	1.4	/m/025_jnm,/m/0k65p	train
346809	0.3	/m/025_jnm,/m/0k65p	train
346813	0.3	/m/025_jnm,/m/0k65p	train
364732	1.9	/m/025_jnm,/m/0k65p	train
346811	0.3	/m/025_jnm,/m/0k65p	train
221942	3.8	/m/025_jnm,/m/0k65p	train
236798	4.4	/m/025_jnm,/m/0k65p	train
235276	1.0	/m/025_jnm,/m/0k65p	train
235277	1.1	/m/025_jnm,/m/0k65p	train
361743	2.2	/m/025_jnm,/m/0k65p	train
361744	2.2	/m/025_jnm,/m/0k65p	train
361745	2.2	/m/025_jnm,/m/0k65p	train
361746	2.2	/m/025_jnm,/m/0k65p	train
361747	2.2	/m/025_jnm,/m/0k65p	train
361749	2.2	/m/025_jnm,/m/0k65p	train
361750	2.2	/m/025_jnm,/m/0k65p	train
361748	2.2	/m/025_jnm,/m/0k65p	train
361751	2.2	/m/025_jnm,/m/0k65p	train
361753	2.2	/m/025_jnm,/m/0k65p	train
361754	2.2	/m/025_jnm,/m/0k65p	train
361755	2.2	/m/025_jnm,/m/0k65p	train
