113698	5.2	/m/03qtwd,/t/dd00012	train
250935	4.8	/m/03qtwd,/t/dd00012	train
250936	5.2	/m/03qtwd,/t/dd00012	train
274516	8.2	/m/03qtwd,/t/dd00012	train
23640	16.0	/m/03qtwd,/t/dd00012	train
108638	16.8	/m/03qtwd,/t/dd00012	train
79012	13.2	/m/03qtwd,/t/dd00012	train
63681	19.5	/m/03qtwd,/t/dd00012	train
60688	17.2	/m/03qtwd,/t/dd00012	train
422168	20.0	/m/03qtwd,/t/dd00012	train
178460	26.3	/m/03qtwd,/t/dd00012	train
421168	10.4	/m/03qtwd,/t/dd00012	train
36163	11.9	/m/03qtwd,/t/dd00012	train
60751	8.9	/m/03qtwd,/t/dd00012	train
387463	15.2	/m/03qtwd,/t/dd00012	train
150955	7.8	/m/03qtwd,/t/dd00012	train
150961	7.0	/m/03qtwd,/t/dd00012	train
150963	6.4	/m/03qtwd,/t/dd00012	train
150966	5.1	/m/03qtwd,/t/dd00012	train
150967	6.0	/m/03qtwd,/t/dd00012	train
150969	9.4	/m/03qtwd,/t/dd00012	train
381374	2.8	/m/03qtwd,/t/dd00012	train
381375	3.3	/m/03qtwd,/t/dd00012	train
197091	8.9	/m/03qtwd,/t/dd00012	train
197092	2.1	/m/03qtwd,/t/dd00012	train
197093	5.3	/m/03qtwd,/t/dd00012	train
197094	4.6	/m/03qtwd,/t/dd00012	train
197095	4.2	/m/03qtwd,/t/dd00012	train
197097	11.9	/m/03qtwd,/t/dd00012	train
197098	3.2	/m/03qtwd,/t/dd00012	train
197100	11.7	/m/03qtwd,/t/dd00012	train
78329	21.1	/m/03qtwd,/t/dd00012	train
333391	6.6	/m/03qtwd,/t/dd00012	train
333392	5.5	/m/03qtwd,/t/dd00012	train
333393	2.8	/m/03qtwd,/t/dd00012	train
112266	19.3	/m/03qtwd,/t/dd00012	train
406160	12.6	/m/03qtwd,/t/dd00012	train
197270	4.1	/m/03qtwd,/t/dd00012	train
197271	5.5	/m/03qtwd,/t/dd00012	train
197272	13.6	/m/03qtwd,/t/dd00012	train
197273	10.2	/m/03qtwd,/t/dd00012	train
197275	13.2	/m/03qtwd,/t/dd00012	train
197276	8.0	/m/03qtwd,/t/dd00012	train
197277	3.7	/m/03qtwd,/t/dd00012	train
197274	6.4	/m/03qtwd,/t/dd00012	train
197279	19.5	/m/03qtwd,/t/dd00012	train
197280	5.0	/m/03qtwd,/t/dd00012	train
197281	7.0	/m/03qtwd,/t/dd00012	train
197282	6.9	/m/03qtwd,/t/dd00012	train
197283	1.1	/m/03qtwd,/t/dd00012	train
197285	7.3	/m/03qtwd,/t/dd00012	train
133833	25.9	/m/03qtwd,/t/dd00012	train
196301	1.5	/m/03qtwd,/t/dd00012	train
196310	16.7	/m/03qtwd,/t/dd00012	train
399070	12.0	/m/03qtwd,/t/dd00012	train
196320	5.4	/m/03qtwd,/t/dd00012	train
100083	10.8	/m/03qtwd,/t/dd00012	train
354057	10.5	/m/03qtwd,/t/dd00012	train
354058	10.6	/m/03qtwd,/t/dd00012	train
222993	18.8	/m/03qtwd,/t/dd00012	train
239436	14.1	/m/03qtwd,/t/dd00012	train
99162	8.3	/m/03qtwd,/t/dd00012	train
99163	8.3	/m/03qtwd,/t/dd00012	train
99166	8.3	/m/03qtwd,/t/dd00012	train
99168	16.4	/m/03qtwd,/t/dd00012	train
99169	16.4	/m/03qtwd,/t/dd00012	train
99170	16.5	/m/03qtwd,/t/dd00012	train
82798	8.0	/m/03qtwd,/t/dd00012	train
113524	18.3	/m/03qtwd,/t/dd00012	train
113527	17.8	/m/03qtwd,/t/dd00012	train
274349	14.8	/m/03qtwd,/t/dd00012	train
98230	16.2	/m/03qtwd,/t/dd00012	train
177082	9.2	/m/03qtwd,/t/dd00012	train
18364	4.0	/m/03qtwd,/t/dd00012	train
340928	6.3	/m/03qtwd,/t/dd00012	train
340931	1.9	/m/03qtwd,/t/dd00012	train
340932	1.9	/m/03qtwd,/t/dd00012	train
320469	8.4	/m/03qtwd,/t/dd00012	train
340962	17.1	/m/03qtwd,/t/dd00012	train
340963	3.0	/m/03qtwd,/t/dd00012	train
340964	3.9	/m/03qtwd,/t/dd00012	train
340965	2.0	/m/03qtwd,/t/dd00012	train
340966	6.2	/m/03qtwd,/t/dd00012	train
340967	7.6	/m/03qtwd,/t/dd00012	train
340969	13.4	/m/03qtwd,/t/dd00012	train
340970	4.1	/m/03qtwd,/t/dd00012	train
239595	2.1	/m/03qtwd,/t/dd00012	train
340972	2.9	/m/03qtwd,/t/dd00012	train
340971	13.7	/m/03qtwd,/t/dd00012	train
267251	10.9	/m/03qtwd,/t/dd00012	train
