223748	7.4	/t/dd00112	train
13842	2.5	/t/dd00112	train
116755	8.2	/t/dd00112	train
13843	6.2	/t/dd00112	train
13845	0.9	/t/dd00112	train
13846	4.0	/t/dd00112	train
13847	4.2	/t/dd00112	train
116757	8.2	/t/dd00112	train
13851	11.6	/t/dd00112	train
270364	2.7	/t/dd00112	train
365086	10.0	/t/dd00112	train
137247	20.2	/t/dd00112	train
13850	4.9	/t/dd00112	train
367132	9.1	/t/dd00112	train
389667	12.7	/t/dd00112	train
201256	6.5	/t/dd00112	train
137257	25.4	/t/dd00112	train
418859	3.1	/t/dd00112	train
398897	1.4	/t/dd00112	train
398898	1.9	/t/dd00112	train
323635	20.0	/t/dd00112	train
363067	1.5	/t/dd00112	train
211004	5.3	/t/dd00112	train
197179	3.1	/t/dd00112	train
211003	5.1	/t/dd00112	train
367681	4.6	/t/dd00112	train
367682	4.8	/t/dd00112	train
94791	8.6	/t/dd00112	train
140891	22.8	/t/dd00112	train
140895	20.5	/t/dd00112	train
278113	20.3	/t/dd00112	train
278121	26.1	/t/dd00112	train
278122	25.2	/t/dd00112	train
278123	25.8	/t/dd00112	train
431213	5.4	/t/dd00112	train
337523	4.7	/t/dd00112	train
431220	28.2	/t/dd00112	train
46197	5.4	/t/dd00112	train
46196	8.0	/t/dd00112	train
366199	12.9	/t/dd00112	train
13844	4.9	/t/dd00112	train
46198	21.8	/t/dd00112	train
337524	6.3	/t/dd00112	train
114299	2.7	/t/dd00112	train
125565	11.5	/t/dd00112	train
408194	15.4	/t/dd00112	train
408196	20.0	/t/dd00112	train
123012	14.7	/t/dd00112	train
161414	1.9	/t/dd00112	train
272015	3.0	/t/dd00112	train
116754	8.2	/t/dd00112	train
408220	2.9	/t/dd00112	train
178846	9.9	/t/dd00112	train
424606	5.0	/t/dd00112	train
116756	4.2	/t/dd00112	train
83623	20.9	/t/dd00112	train
69289	15.0	/t/dd00112	train
323755	0.7	/t/dd00112	train
220844	27.7	/t/dd00112	train
323756	0.8	/t/dd00112	train
151216	1.8	/t/dd00112	train
199347	8.6	/t/dd00112	train
199348	7.3	/t/dd00112	train
199349	8.7	/t/dd00112	train
323766	0.8	/t/dd00112	train
323767	0.8	/t/dd00112	train
199353	10.2	/t/dd00112	train
323764	1.5	/t/dd00112	train
199346	9.1	/t/dd00112	train
199352	1.9	/t/dd00112	train
89789	19.1	/t/dd00112	train
151231	2.2	/t/dd00112	train
382661	22.8	/t/dd00112	train
365786	4.0	/t/dd00112	train
366299	19.7	/t/dd00112	train
125665	26.9	/t/dd00112	train
366192	3.2	/t/dd00112	train
104164	3.9	/t/dd00112	train
359142	16.5	/t/dd00112	train
359143	10.2	/t/dd00112	train
235754	0.9	/t/dd00112	train
235755	1.0	/t/dd00112	train
83693	17.3	/t/dd00112	train
257775	2.0	/t/dd00112	train
257272	2.1	/t/dd00112	train
199417	7.7	/t/dd00112	train
199418	10.8	/t/dd00112	train
53500	12.1	/t/dd00112	train
66813	12.3	/t/dd00112	train
153342	4.8	/t/dd00112	train
21762	6.1	/t/dd00112	train
422151	3.1	/t/dd00112	train
426256	3.7	/t/dd00112	train
79136	7.3	/t/dd00112	train
344354	10.0	/t/dd00112	train
377634	13.5	/t/dd00112	train
257828	14.9	/t/dd00112	train
377636	19.5	/t/dd00112	train
208678	24.5	/t/dd00112	train
37166	1.0	/t/dd00112	train
37167	1.5	/t/dd00112	train
37168	1.7	/t/dd00112	train
37171	0.7	/t/dd00112	train
37172	8.3	/t/dd00112	train
37173	10.7	/t/dd00112	train
37174	5.7	/t/dd00112	train
37175	7.4	/t/dd00112	train
37176	2.9	/t/dd00112	train
79155	5.4	/t/dd00112	train
37179	0.6	/t/dd00112	train
426815	4.5	/t/dd00112	train
426816	3.4	/t/dd00112	train
429508	28.0	/t/dd00112	train
188229	12.2	/t/dd00112	train
214854	8.4	/t/dd00112	train
405320	3.0	/t/dd00112	train
369490	3.5	/t/dd00112	train
32599	9.1	/t/dd00112	train
119142	3.6	/t/dd00112	train
370027	18.5	/t/dd00112	train
344433	19.6	/t/dd00112	train
320389	13.3	/t/dd00112	train
18313	6.7	/t/dd00112	train
18314	1.8	/t/dd00112	train
18315	3.9	/t/dd00112	train
18316	6.3	/t/dd00112	train
18317	6.6	/t/dd00112	train
18323	3.1	/t/dd00112	train
18324	1.7	/t/dd00112	train
18325	2.6	/t/dd00112	train
235934	14.5	/t/dd00112	train
235935	17.9	/t/dd00112	train
378278	7.1	/t/dd00112	train
378286	5.3	/t/dd00112	train
107448	1.2	/t/dd00112	train
426429	8.3	/t/dd00112	train
82370	0.8	/t/dd00112	train
82371	0.6	/t/dd00112	train
46020	21.5	/t/dd00112	train
82373	0.3	/t/dd00112	train
82372	0.6	/t/dd00112	train
156103	15.8	/t/dd00112	train
429509	22.0	/t/dd00112	train
82376	1.9	/t/dd00112	train
82380	0.6	/t/dd00112	train
82382	0.4	/t/dd00112	train
82383	0.6	/t/dd00112	train
391128	4.4	/t/dd00112	train
46195	7.1	/t/dd00112	train
59878	5.1	/t/dd00112	train
89578	14.2	/t/dd00112	train
89579	8.4	/t/dd00112	train
89580	12.0	/t/dd00112	train
89581	20.5	/t/dd00112	train
408057	25.6	/t/dd00112	train
389548	15.0	/t/dd00112	train
334208	1.8	/t/dd00112	train
368137	4.0	/t/dd00112	train
407718	9.7	/t/dd00112	train
326323	17.5	/t/dd00112	train
327123	7.8	/t/dd00112	train
327130	5.5	/t/dd00112	train
199925	11.7	/t/dd00112	test
94671	15.2	/t/dd00112	test
152992	3.2	/t/dd00112	test
45824	18.0	/t/dd00112	test
408992	12.2	/t/dd00112	test
366167	19.0	/t/dd00112	test
365577	20.5	/t/dd00112	test
235617	2.9	/t/dd00112	test
84275	4.9	/t/dd00112	test
333256	1.3	/t/dd00112	test
18339	3.2	/t/dd00112	test
366027	13.7	/t/dd00112	test
408819	8.0	/t/dd00112	test
383451	15.4	/t/dd00112	test
118809	5.9	/t/dd00112	test
199931	10.2	/t/dd00112	test
404442	3.2	/t/dd00112	test
261403	8.0	/t/dd00112	test
118808	2.2	/t/dd00112	test
366813	3.0	/t/dd00112	test
57769	14.8	/t/dd00112	test
173935	19.3	/t/dd00112	test
218836	13.4	/t/dd00112	test
345567	15.3	/t/dd00112	test
327539	13.1	/t/dd00112	test
180738	4.4	/t/dd00112	test
119850	5.8	/t/dd00112	test
381295	15.4	/t/dd00112	test
256564	7.9	/t/dd00112	test
64452	18.5	/t/dd00112	test
181908	26.5	/t/dd00112	test
51390	6.3	/t/dd00112	test
149818	28.0	/t/dd00112	test
408449	13.7	/t/dd00112	test
410984	3.3	/t/dd00112	test
68280	9.6	/t/dd00112	test
390172	7.4	/t/dd00112	test
366859	7.0	/t/dd00112	test
94645	22.5	/t/dd00112	test
408391	3.5	/t/dd00112	test
85691	3.6	/t/dd00112	test
134843	13.8	/t/dd00112	test
269338	3.8	/t/dd00112	test
54994	9.0	/t/dd00112	test
340154	17.0	/t/dd00112	test
341805	11.0	/t/dd00112	test
404401	13.3	/t/dd00112	test
40953	3.7	/t/dd00112	test
142592	3.9	/t/dd00112	test
371897	1.7	/t/dd00112	test
108449	24.3	/t/dd00112	test
45822	4.8	/t/dd00112	test
394840	10.5	/t/dd00112	test
